pkoakwood,nativity
7476,blank
7477,Austin
7478,Austin
7479,Austin
7480,Austin
7481,Austin
7482,not given
7483,Tennessee
7484,Austin
7485,Austin
7486,Austin
7487,Maryland
7488,Ireland
7489,blank
7490,Virginia
7491,Williamson Co.
7492,blank
7493,Austin
7494,Austin
7495,blank
7496,Austin
7497,Georgia
7498,Texas
7499,blank
7500,Missouri
7501,Ireland
7502,blank
7503,blank
7504,U.S.A.
7505,Austin
7506,Texas
7507,Austin
7508,Texas
7509,Tennessee
7510,Austin
7511,Virginia
7512,France
7513,blank
7514,Scotland
7515,Austin
7516,blank
7517,Kentucky
7518,Austin
7519,Germany
7520,Virginia
7521,Germany
7522,Tennessee
7523,blank
7524,Austin
7525,Austin
7526,blank
7527,Austin
7528,blank
7529,Austin
7530,blank
7531,Germany
7532,U.S.A.
7533,Tennessee
7534,Austin
7535,Travis Co.
7536,Arkansas
7537,Austin
7538,Austin
7539,Austin
7540,Austin
7541,blank
7542,Round Rock
7543,blank
7544,Austin
7545,France
7546,U.S.A.
7547,Austin
7548,Austin
7549,blank
7550,blank
7551,Germany
7552,Austin
7553,Austin
7554,Ireland
7555,Austin
7556,Mississippi
7557,"El Paso, Texas"
7558,U.S.A.
7559,Tennessee
7560,Austin
7561,Austin
7562,blank
7563,U.S.A.
7564,blank
7565,blank
7566,"Bell Co, Texas"
7567,Austin
7568,Virginia
7569,Austin
7570,"Harris County, Texas"
7571,Georgia
7572,"Manor, Texas"
7573,Travis Co.
7574,Germany
7575,"Carl, Texas"
7576,U.S.A.
7577,Alabama
7578,Austin
7579,Germany
7580,Austin
7581,Georgia
7582,Austin
7583,Pennsylvania
7584,Austin
7585,Austin
7586,Houston
7587,Austin
7588,Autin
7589,Austin
7590,Germany
7591,blank
7592,Tennessee
7593,Austin
7594,Austin
7595,blank
7596,Texas
7597,Virginia
7598,Austin
7599,Austin
7600,Austin
7601,blank
7602,Austin
7603,Austin
7604,austin
7605,Germany
7606,blank
7607,Austin
7608,Austin
7609,Austin
7610,Austin
7611,Austin
7612,Italy
7613,Austin
7614,Sweden
7615,Austin
7616,blank
7617,Austin
7618,Travis Co
7619,blank
7620,Austin
7621,Germany
7622,Georgia
7623,Austin
7624,Mississippi
7625,Austin
7626,Travis Co
7627,blank
7628,blank
7629,Germany
7630,blank
7631,Georgia
7632,Austin
7633,England
7634,Taylor
7635,Ohio
7636,blank
7637,Sweden
7638,Texas
7639,Austin
7640,Austin
7641,South Carolina
7642,blank
7643,blank
7644,Austin
7645,blank
7646,Texas
7647,New York
7648,Austin
7649,Alabama
7650,Austin
7651,Austria
7652,Virginia
7653,Elgin
7654,Texas
7655,Texas
7656,Austin
7657,blank
7658,Austin
7659,blank
7660,Germany
7661,Elgin
7662,South Carolina
7663,Texas
7664,Virginia
7665,Virginia
7666,Austin
7667,Austin
7668,Austin
7669,USA
7670,New York
7671,South Carolina
7672,Austin
7673,
7674,Kentucky
7675,
7676,North Carolina
7677,
7678,Austin
7679,Miss.
7680,Ireland
7681,Missouri
7682,Washington DC
7683,England
7684,
7685,Germany
7686,Texas
7687,Sweden
7688,"Rockport, Tex"
7689,Austin
7690,Austin
7691,Pennsylvania
7692,Indiana
7693,Sweden
7694,
7695,Austin
7696,
7697,
7698,Alabama
7699,
7700,Travis Co
7701,
7702,
7703,Ireland
7704,"Calvert, Tex"
7705,Sweden
7706,Austin
7707,Austin
7708,
7709,Germany
7710,S.C.
7711,Austin
7712,Austin
7713,Austin
7714,
7715,Tennessee
7716,Alabama
7717,
7718,Austin
7719,
7720,
7721,Austin
7722,
7723,Germany
7724,Austin
7725,New Orleans La
7726,Archer CO. Tex
7727,Austin
7728,Austin
7729,Texas
7730,Austin
7731,
7732,Indiana
7733,
7734,Mexico
7735,Austin
7736,Austin
7737,Sweden
7738,Austin
7739,Austin
7740,
7741,California
7742,Austin
7743,"Taylor, Tex"
7744,
7745,Austin
7746,Gia(?)
7747,Missouri
7748,
7749,
7750,"Boerne, Tex"
7751,North Carolina
7752,Austin
7753,Austin
7754,Austin
7755,Texas
7756,Kansas
7757,
7758,Texas
7759,Texas
7760,
7761,"Waco, Tex"
7762,
7763,
7764,Liberty Co. Tex
7765,"Upsom Co, GA"
7766,
7767,
7768,Travis Co
7769,Austin
7770,Austin
7771,Austin
7772,
7773,Austin
7774,Austin
7775,Sweden
7776,Austin
7777,"Dallas, Tex"
7778,Austin
7779,South Carolina
7780,Ireland
7781,
7782,
7783,England
7784,Austin
7785,
7786,
7787,Texas
7788,Sweden
7789,Austin
7790,Austin
7791,Denmark
7792,Hillsburgh
7793,
7794,LaGrange
7795,Texas
7796,Tennessee
7797,
7798,
7799,
7800,
7801,Ohio
7802,
7803,Germany
7804,Austin
7805,
7806,Austin
7807,
7808,America
7809,Ireland
7810,Austin
7811,
7812,
7813,Mississippi
7814,Austin
7815,Tennessee
7816,
7817,Austin
7818,Georgia
7819,
7820,
7821,
7822,
7823,Austin
7824,Ireland
7825,Virginia
7826,
7827,Illinois
7828,
7829,Indiana
7830,Germany
7831,
7832,
7833,Austin
7834,
7835,
7836,
7837,England
7838,North Carolina
7839,Virginia
7840,Mississippi
7841,Germany
7842,
7843,
7844,New York
7845,Austin
7846,Virginia
7847,Sweden
7848,Austin
7849,Austin
7850,
7851,Austin
7852,Scotland
7853,
7854,Austin
7855,
7856,
7857,Bastrop Co.
7858,Missouri
7859,Tennessee
7860,Austin
7861,
7862,Austin
7863,Austin
7864,Austin
7865,England
7866,Ark
7867,
7868,Austin
7869,Germany
7870,Austin
7871,Scotland
7872,
7873,Kentucky
7874,
7875,Tennesee
7876,Austin
7877,
7878,
7879,
7880,
7881,
7882,Missouri
7883,Texas
7884,New York State
7885,Austin
7886,"Austin, Texas"
7887,
7888,Texas
7889,Germany
7890,
7891,Austin
7892,
7893,South Caroline
7894,Austin
7895,Alabama
7896,
7897,Ireland
7898,
7899,Austin
7900,
7901,Austin
7902,Germany
7903,
7904,
7905,Austin
7906,Austin
7907,Texas
7908,
7909,Navasota
7910,Switzerland
7911,Austin
7912,Georgia
7913,
7914,Travis Co.
7915,Austin
7916,
7917,Austin
7918,Austin
7919,Travis Co.
7920,Austin
7921,Missouri
7922,Germany
7923,Mississippi
7924,Ohio
7925,USA
7926,Texas
7927,Austin
7928,
7929,Austin
7930,
7931,Austin
7932,Texas
7933,Austin
7934,Austin
7935,San Antonio
7936,Texas
7937,Missouri
7938,German
7939,Austin
7940,Austin
7941,Virginia
7942,Texas
7943,Kentucky
7944,North Carolina
7945,Kentucky
7946,Switzerland
7947,Texas
7948,
7949,
7950,Austin
7951,Austin
7952,Austin
7953,
7954,Alabama
7955,Austin
7956,
7957,
7958,Switzerland
7959,Austin
7960,Tennessee
7961,Germany
7962,South Carolina
7963,Georgia
7964,
7965,
7966,South Carolina
7967,Austin
7968,Austin
7969,Austin
7970,
7971,Georgia
7972,Sweden
7973,England
7974,
7975,Lexington
7976,Austin
7977,Austin
7978,Kentucky
7979,Austin
7980,Mississippi
7981,Austin
7982,
7983,
7984,Travis
7985,
7986,Austin
7987,Tennessee
7988,
7989,Europe
7990,Texas
7991,Austin
7992,
7993,Kentucky
7994,Austin
7995,Austin
7996,Austin
7997,Austin
7998,
7999,Sweden
8000,
8001,
8002,Austin
8003,Austin
8004,Virginia
8005,Austin
8006,Germany
8007,Austin
8008,Austin
8009,Austin
8010,Tennessee
8011,Austin
8012,Austin
8013,Ohio
8014,Ohio
8015,Sweden
8016,Austin
8017,Alabama
8018,Austin
8019,Austin
8020,Mississippi
8021,
8022,Virginia
8023,
8024,
8025,Kentucky
8026,
8027,Austin
8028,Virginia
8029,Virginia
8030,Alabama
8031,
8032,Austin
8033,North Carolina
8034,Austin
8035,Hill Co
8036,
8037,Tennessee
8038,Kentucky
8039,Texas
8040,Austin
8041,Austin
8042,
8043,Tennessee
8044,Austin
8045,Australia
8046,San Antonio
8047,Kentucky
8048,Austin
8049,Austin
8050,New York
8051,
8052,
8053,Vermont
8054,Mississippi
8055,Tennessee
8056,Germany
8057,
8058,
8059,Texas
8060,Georgia
8061,San Antonio
8062,Fredeicksburg
8063,
8064,
8065,Scotland
8066,
8067,Austin
8068,Austin
8069,
8070,
8071,Travis Co.
8072,Virginia
8073,Alabama
8074,Texas
8075,Austin
8076,Austin
8077,Austin
8078,Georgia
8079,
8080,Austin
8081,
8082,Germany
8083,Travis Co.
8084,
8085,
8086,
8087,Austin
8088,
8089,Austin
8090,Mass (Miss)
8091,Austin
8092,Virginia
8093,Tennessee
8094,
8095,Austin
8096,Tennessee
8097,Texas
8098,
8099,Broothland
8100,Austin
8101,Germany
8102,
8103,Austin
8104,Austin
8105,Tennessee
8106,Austin
8107,Austin
8108,Austin
8109,
8110,Sweden
8111,Germany
8112,
8113,Texas
8114,Tennessee
8115,Sweden
8116,Virginia
8117,
8118,
8119,
8120,Austin
8121,Austin
8122,Tennessee
8123,Eagle Pass
8124,
8125,Austin
8126,
8127,Austin
8128,Austin
8129,Austin
8130,Austin
8131,Austin
8132,Austin
8133,
8134,South Carolina
8135,Texas
8136,Tennessee
8137,Austin
8138,England
8139,Austin
8140,Austin
8141,Miss
8142,Tennessee
8143,Virginia
8144,
8145,
8146,Miss
8147,Austin
8148,Austin
8149,Kentucky
8150,Austin
8151,
8152,Travis Co.
8153,Germany
8154,Austin
8155,Austin
8156,Austin
8157,Austin
8158,Germany
8159,Tennessee
8160,
8161,Austin
8162,Austin
8163,
8164,
8165,Austin
8166,Austin
8167,
8168,
8169,Austin
8170,Austin
8171,Germany
8172,Austin
8173,Texas
8174,Austin
8175,Austin
8176,Austin
8177,KY
8178,Austin
8179,Travis Co.
8180,
8181,Austin
8182,Austin
8183,MO
8184,
8185,Sweden
8186,Austin
8187,
8188,
8189,Sweden
8190,Austin
8191,Texas
8192,Texas
8193,Austin
8194,
8195,
8196,Austin
8197,Austin
8198,
8199,Germany
8200,
8201,Germany
8202,
8203,Austin
8204,
8205,Austin
8206,Austin
8207,Llano
8208,Austin
8209,Va
8210,
8211,not given
8212,
8213,Sweden
8214,Austin
8215,Austin
8216,
8217,
8218,
8219,
8220,Tennessee
8221,Germany
8222,Austin
8223,Austin
8224,Switzerland
8225,Texas
8226,Texas
8227,Alabama
8228,Austin
8229,Austin
8230,Austin
8231,Scotland
8232,Ky
8233,Waco
8234,Austin
8235,Astuin
8236,North Carolina
8237,Georgia
8238,Georgia
8239,
8240,
8241,Austin
8242,Germany
8243,Germany
8244,Austin
8245,Texas
8246,Austin
8247,Germany
8248,Sweden
8249,
8250,Miss
8251,Arkansas
8252,Miss
8253,
8254,Mexico
8255,Austin
8256,Austin
8257,Mexico
8258,Texas
8259,Austin
8260,Texas
8261,Austin
8262,Tennessee
8263,New York
8264,England
8265,
8266,America
8267,
8268,
8269,Canada
8270,Germany
8271,England
8272,Texas
8273,Austin
8274,Miss
8275,Austin
8276,Austin
8277,Sweden
8278,Austin
8279,
8280,South Carolina
8281,
8282,Frio Co
8283,Austin
8284,Tennessee
8285,Mexico
8286,Austin
8287,Mexico
8288,Germany
8289,Mexico
8290,Austin
8291,Georgia
8292,Austin
8293,Austin
8294,Alabama
8295,
8296,France
8297,Germany
8298,Austin
8299,Texas
8300,
8301,
8302,Georgia
8303,Texas
8304,Germany
8305,Texas
8306,Austin
8307,
8308,
8309,
8310,Austin
8311,Austin
8312,
8313,Austin
8314,Germany
8315,
8316,Alabama
8317,
8318,Austin
8319,Mexico
8320,Tenn
8321,
8322,Ala
8323,Sweden
8324,Austin
8325,
8326,Austin
8327,Germany
8328,New Yrok
8329,Austin
8330,Austin
8331,Austin
8332,
8333,New York
8334,Austin
8335,
8336,Austin
8337,Texas
8338,Germany
8339,Germany
8340,
8341,Austin
8342,Austin
8343,
8344,Austin
8345,
8346,
8347,Austin
8348,Germany
8349,
8350,San Antonio
8351,
8352,
8353,Austin
8354,
8355,Sweden
8356,Austin
8357,
8358,
8359,Tennessee
8360,KY
8361,
8362,Sweden
8363,Mexico
8364,Austin
8365,Austin
8366,South Carolina
8367,
8368,
8369,Austin
8370,Austin
8371,Texas
8372,Austin
8373,Maryland
8374,Austin
8375,
8376,Mexico
8377,Calnel Co.
8378,Austin
8379,
8380,
8381,Austin
8382,
8383,France
8384,Austin
8385,
8386,Texas
8387,Austin
8388,Miss
8389,Austin
8390,
8391,Austin
8392,
8393,Austin
8394,
8395,
8396,
8397,Austin
8398,Texas
8399,
8400,Tenn
8401,Texas
8402,San Antonio
8403,Germany
8404,Switzerland
8405,Austin
8406,Austin
8407,Mo
8408,Mexico
8409,Austin
8410,
8411,Austin
8412,Miss
8413,Ind
8414,
8415,Pa
8416,
8417,Austin
8418,Austin
8419,Austin
8420,Austin
8421,Austin
8422,
8423,Bastrop Co.
8424,Virginia
8425,Germany
8426,
8427,Ill
8428,
8429,Ky
8430,
8431,Germany
8432,Austin
8433,Ark
8434,Austin
8435,
8436,
8437,
8438,
8439,Sweden
8440,Austin
8441,not given
8442,
8443,
8444,Austin
8445,Austin
8446,Austin
8447,Germany
8448,
8449,Austin
8450,Austin
8451,Ill
8452,
8453,
8454,Austin
8455,Austin
8456,
8457,"Houston, Tex"
8458,Austin
8459,Austin
8460,Austin
8461,Austin
8462,
8463,Miss
8464,
8465,Mexico
8466,Austin
8467,
8468,Austin
8469,Austin
8470,Austin
8471,Austin
8472,Austin
8473,
8474,Tennessee
8475,Mexico
8476,Austin
8477,North Car.
8478,Germany
8479,Texas
8480,Austin
8481,Austin
8482,
8483,Austin
8484,
8485,Austin
8486,NY
8487,Virginia
8488,Ill
8489,
8490,
8491,AK
8492,Germany
8493,Tenn
8494,AK
8495,Virginia
8496,
8497,
8498,Ky
8499,Austin
8500,Texas
8501,
8502,Austin
8503,Ireland
8504,Austin
8505,
8506,Austin
8507,Austin
8508,
8509,
8510,Hays Co.
8511,tumor of brain
8512,
8513,
8514,
8515,Florida
8516,Tennessee
8517,
8518,
8519,
8520,Texas
8521,
8522,
8523,
8524,
8525,
8526,
8527,
8528,Ky
8529,
8530,
8531,
8532,
8533,Travis Co
8534,
8535,
8536,
8537,
8538,
8539,Austin
8540,Austin
8541,Austin
8542,Germany
8543,Austin
8544,
8545,San Antonio
8546,Georgia
8547,Mexico
8548,Mexico
8549,Austin
8550,Tenn
8551,
8552,
8553,
8554,Tenn
8555,Austin
8556,
8557,
8558,San Antonio
8559,Mexico
8560,Austin
8561,Georgis
8562,Travis Co.
8563,Lockhart
8564,Austin
8565,Vermont
8566,Austin
8567,Austin
8568,
8569,Mexico
8570,Austin
8571,Austin
8572,Germany
8573,
8574,Austin
8575,Sweden
8576,Travis Co.
8577,Austin
8578,Austin
8579,Austin
8580,
8581,Austin
8582,Austin
8583,
8584,
8585,Mexico
8586,Austin
8587,Austin
8588,Austin
8589,Austin
8590,Austin
8591,Austin
8592,Germany
8593,
8594,Austin
8595,South Carolina
8596,Germany
8597,Lockhart
8598,N.H.
8599,Austin
8600,Austin
8601,Ausitn
8602,"Manor, Tex"
8603,Austin
8604,Austin
8605,
8606,KY
8607,Austin
8608,Austin
8609,Austin
8610,Austin
8611,Austin
8612,Austin
8613,Mexico
8614,"Goforth, Tex"
8615,Austin
8616,Austin
8617,Austin
8618,
8619,
8620,
8621,England
8622,Austin
8623,Germany
8624,Missouri
8625,Austin
8626,Austin
8627,"Brady, Tex"
8628,
8629,Austin
8630,Austin
8631,La
8632,Sweden
8633,Austin
8634,
8635,Austin
8636,Austin
8637,Austin
8638,Austin
8639,Travis Co.
8640,
8641,Mexico
8642,Austin
8643,
8644,
8645,
8646,Austin
8647,Austin
8648,Austin
8649,Austin
8650,Austin
8651,Austin
8652,
8653,Austin
8654,Taylor
8655,
8656,Austin
8657,Austin
8658,Texas
8659,NY
8660,Austin
8661,
8662,Germany
8663,
8664,Austin
8665,Manor
8666,Missouri
8667,
8668,Mexico
8669,
8670,
8671,Austin
8672,Travis Co.
8673,Austin
8674,Austin
8675,Bastrop
8676,
8677,
8678,Austin
8679,Austin
8680,
8681,Austin
8682,Austin
8683,Austin
8684,
8685,Austin
8686,Sweden
8687,
8688,England
8689,
8690,
8691,
8692,"Waco, Tex"
8693,
8694,
8695,
8696,
8697,
8698,Germany
8699,Austin
8700,Austin
8701,Virginia
8702,Austin
8703,Austin
8704,Austin
8705,Austin
8706,Manor
8707,
8708,Austin
8709,
8710,Austin
8711,Austin
8712,Austin
8713,
8714,Virginia
8715,Austin
8716,Switzerland
8717,
8718,Austin
8719,
8720,
8721,
8722,Ireland
8723,Austin
8724,"Bryan, Tex"
8725,Alabama
8726,Minn
8727,
8728,
8729,Germany
8730,Austin
8731,England
8732,
8733,Austin
8734,Austin
8735,
8736,Austin
8737,Austin
8738,Austin
8739,
8740,Austin
8741,Austin
8742,Tenn
8743,Kansas
8744,Austin
8745,Poland
8746,Austin
8747,Austin
8748,Austin
8749,
8750,
8751,
8752,
8753,
8754,"Paris, Tex"
8755,
8756,
8757,
8758,
8759,Texas
8760,
8761,
8762,
8763,Virginia
8764,Tenn
8765,Austin
8766,
8767,Austin
8768,
8769,
8770,
8771,
8772,
8773,
8774,
8775,Brights disease
8776,
8777,
8778,
8779,McDade
8780,Sweden
8781,New York
8782,
8783,Ohio
8784,Austin
8785,
8786,New York
8787,Travis Co.
8788,
8789,
8790,Austin
8791,Ala
8792,Austin
8793,Mexico
8794,Austin
8795,Austin
8796,
8797,San Marcos
8798,
8799,
8800,Austin
8801,"Bastrop, Tex"
8802,Austin
8803,Ireland
8804,
8805,Texas
8806,Taylor
8807,Austin
8808,
8809,
8810,
8811,
8812,
8813,
8814,
8815,
8816,
8817,
8818,South Carolina
8819,
8820,
8821,
8822,
8823,
8824,
8825,Austin
8826,
8827,
8828,
8829,Travis Co.
8830,Mexico
8831,
8832,
8833,
8834,Sweden
8835,aUSTIN
8836,
8837,
8838,Austin
8839,
8840,
8841,
8842,
8843,
8844,
8845,
8846,
8847,
8848,
8849,North Carolina
8850,
8851,
8852,Austin
8853,
8854,
8855,
8856,San Antonio
8857,Austin
8858,
8859,
8860,W
8861,Sweden
8862,
8863,
8864,Mexico
8865,Texas
8866,
8867,
8868,North Carolina
8869,Travis Co.
8870,Illinois
8871,New York
8872,Texas
8873,Travis Co.
8874,
8875,c
8876,
8877,Austin
8878,Austin
8879,South Carolina
8880,
8881,
8882,
8883,Mexico
8884,Austin
8885,
8886,
8887,Alabama
8888,Pennsylvania
8889,
8890,Austin
8891,
8892,
8893,Alabama
8894,Austin
8895,
8897,England
8898,England
8899,Austin
8900,austin
8901,
8902,Illinois
8903,Mexico
8904,Minn
8905,
8906,Tenn
8907,
8908,
8909,
8910,Mexico
8911,Austin
8912,
8913,Austin
8914,Germany
8915,
8916,
8917,Switzerland
8918,
8919,
8920,Texas
8921,
8922,
8923,Austin
8924,Germany
8925,New Jersey
8926,Austin
8927,Louisiana
8928,
8929,Austin
8930,
8931,Arkansas
8932,
8933,Austin
8934,Mexico
8935,Germany
8936,
8937,La
8938,
8939,
8940,Austin
8941,
8942,
8943,Ala
8944,Austin
8945,
8946,
8947,Sweden
8948,
8949,Travis Co.
8950,Mexico
8951,
8952,Germany
8953,
8954,
8955,
8956,Mexico
8957,
8958,Texas
8959,
8960,Germany
8961,
8962,
8963,
8964,
8965,
8966,Austin
8967,Austin
8968,Austin
8969,Arkansas
8970,Scotland
8971,Mexico
8972,Texas
8973,Austin
8974,Austin
8975,Austin
8976,Texas
8977,Texas
8978,Tenn
8979,Austin
8980,
8981,Houston
8982,Texas
8983,Ill
8984,
8985,
8986,Ark
8987,
8988,
8989,Austin
8990,
8991,Ill
8992,North Carolina
8993,
8994,Austin
8995,
8996,Swissland (?)
8997,Germany
8998,Austin
8999,Austin
9000,
9001,
9002,Austin
9003,Mexico
9004,Austin
9005,Austin
9006,
9007,
9008,
9009,
9010,
9011,
9012,
9013,Travis Co.
9014,Austin
9015,
9016,
9017,
9018,Miss
9019,Austin
9020,
9021,Mexico
9022,aUSTIN
9023,Mexico
9024,
9025,Austin
9026,Ireland
9027,Austin
9028,Austin
9029,Austin
9030,
9031,Austin
9032,Mexico
9033,Texas
9034,
9035,Scotland
9036,Texas
9037,Austin
9038,Austin
9039,Austin
9040,Austin
9041,Germany
9042,
9043,
9044,
9045,
9046,
9047,
9048,
9049,Austin
9050,Austin
9051,
9052,Austin
9053,
9054,
9055,Austin
9056,Austin
9057,Germany
9058,NY
9059,Austin
9060,Austin
9061,
9062,
9063,Austin
9064,Austin
9065,
9066,Austin
9067,Austin
9068,Scotland
9069,Austin
9070,Austin
9071,
9072,
9073,Austin
9074,Austin
9075,Austin
9076,Austin
9077,Austin
9078,Austin
9079,Unknown
9080,"Lockhart, Tex"
9081,
9082,Texas
9083,
9084,Austin
9085,
9086,Austin
9087,
9088,
9089,"Waco, Texas"
9090,Germany
9091,
9092,
9093,Austin
9094,Ark
9095,
9096,Austin
9097,Austin
9098,Austin
9099,
9100,Austin
9101,Austin
9102,Austin
9103,
9104,
9105,Austin
9106,Sweden
9107,
9108,
9109,Germany
9110,Austin
9111,Paris
9112,Austin
9113,Austin
9114,Alabama
9115,Austin
9116,
9117,
9118,Germany
9119,
9120,Austin
9121,South Carolina
9122,
9123,
9124,Switzerland
9125,Denmark
9126,Texas
9127,
9128,Austin
9129,Travis Co.
9130,
9131,
9132,
9133,Alabama
9134,New York
9135,Austin
9136,Austin
9137,Austin
9138,Austin
9139,Tenn
9140,Austin
9141,Ill
9142,Austin
9143,
9144,Laredo
9145,Penn
9146,Austin
9147,Austin
9148,Austin
9149,
9150,
9151,
9152,Austin
9153,Austin
9154,
9155,
9156,
9157,
9158,Austin
9159,
9160,Austin
9161,Austin
9162,
9163,Tenn
9164,
9165,
9166,
9167,
9168,Austin
9169,Sweden
9170,
9171,Germany
9172,Austin
9173,Texas
9174,Austin
9175,
9176,Ireland
9177,
9178,
9179,
9180,
9181,
9182,Austin
9183,
9184,Sweden
9185,
9186,
9187,Germany
9188,Manor
9189,Austin
9190,
9191,Austin
9192,Mexico
9193,
9194,
9195,Whales (Wales)
9196,Miss
9197,Germany
9198,
9199,
9200,Germany
9201,
9202,
9203,Kentucky
9204,Austin
9205,Austin
9206,
9207,
9208,
9209,Miss
9210,
9211,Austin
9212,
9213,
9214,
9215,Austin
9216,Austin
9217,"Hemstead, Tx"
9218,Mexico
9219,
9220,
9221,Austin
9222,
9223,Mexico
9224,Germany
9225,Austin
9226,
9227,
9228,Austin
9229,Austin
9230,Texas
9231,Kentucky
9232,Austin
9233,
9234,
9235,Missouri
9236,Austin
9237,
9238,Austin
9239,
9240,New York
9241,Austin
9242,
9243,
9244,Virginia
9245,Austin
9246,
9247,llano
9248,Austin
9249,Travis Co.
9250,
9251,
9252,
9253,Austin
9254,Travis Co.
9255,
9256,
9257,Austin
9258,Austin
9259,Austin
9260,Austin
9261,Ohio
9262,
9263,
9264,
9265,
9266,Austin
9267,Austin
9268,
9269,Germany
9270,
9271,
9272,
9273,Sweden
9274,Austin
9275,
9276,
9277,Germany
9278,Florida
9279,Austin
9280,Austin
9281,
9282,Austin
9283,England
9284,
9285,
9286,Austin
9287,
9288,Travis Co.
9289,Austin
9290,Austin
9291,
9292,
9293,
9294,
9295,
9296,
9297,
9298,Austin
9299,
9300,Austin
9301,Austin
9302,Blanco Co.
9303,
9304,Mexico
9305,
9306,
9307,
9308,Austin
9309,Elgin
9310,Austin
9311,
9312,
9313,Germany
9314,Austin
9315,Austin
9316,
9317,Austin
9318,
9319,Austin
9320,Travis Co.
9321,
9322,Germany
9323,Austin
9324,England
9325,Travis Co.
9326,
9327,
9328,
9329,Austin
9330,San Antonio
9331,Austin
9332,Austin
9333,Virginia
9334,Austin
9335,
9336,Mexico
9337,Bastrop Co.
9338,
9339,Texas
9340,England
9341,
9342,Germany
9343,
9344,
9345,Bastrop Co.
9346,
9347,San Antonio
9348,Austin
9349,Mexico
9350,
9351,Austin
9352,Austin
9353,Austin
9354,
9355,
9356,Wash Co. Texas
9357,Germany
9358,
9359,
9360,Travis Co
9361,
9362,St Louis Mo
9363,Mexico
9364,Mexico
9365,Austin
9366,Austin
9367,Austin
9368,Austin
9369,
9370,Austin
9371,
9372,
9373,Austin
9374,
9375,Ky
9376,Austin
9377,
9378,Ky
9379,Austin
9380,England
9381,Mexico
9382,
9383,Austin
9384,Sweden
9385,
9386,
9387,
9388,Austin
9389,Austin
9390,Gadnston
9391,
9392,Alabama
9393,Austin
9394,Texas
9395,Austin
9396,Austin
9397,Austin
9398,Austin
9399,
9400,Austin
9401,Austin
9402,
9403,
9404,
9405,
9406,Austin
9407,Austin
9408,Tenn
9409,Travis Co.
9410,Austin
9411,
9412,Austin
9413,Austin
9414,Austin
9415,
9416,North C
9417,
9418,Austin
9419,Mich
9420,Austin
9421,Florida
9422,??
9423,Ohe Hill
9424,Austin
9425,Texas
9426,
9427,
9428,
9429,Sweden
9430,
9431,Germany
9432,
9433,Austin
9434,Tenn
9435,
9436,Blank
9437,Blank
9438,"St. Elmore, Texas"
9439,Austin
9440,Blank
9441,Unknown
9442,Mexico
9443,Louisiana
9444,Germany
9445,England
9446,Mexico
9447,Blank
9448,Switzerland
9449,Blank
9450,Blank
9451,Blank
9452,Mexico
9453,Austin
9454,Sweden
9455,Mexico
9456,Blank
9457,Mississippi
9458,Sweden
9459,
9460,Texas
9461,Virginia
9462,Austin
9463,
9464,
9465,
9466,Germany
9467,
9468,
9469,Mississippi
9470,
9471,Germany
9472,Austin
9473,
9474,Aba (Alabama?)
9475,Texas
9476,Tennessee
9477,
9478,
9479,Austin
9480,
9481,Germany
9482,
9483,Austin
9484,Virginia
9485,Georgia
9486,
9487,
9488,Austin
9489,Texas
9490,
9491,Austin
9492,
9493,Texas
9494,
9495,Mexico
9496,Del Valle
9497,Austin
9498,Ft. Worth (?)
9499,"Rutledge, TX"
9500,Mexico
9501,
9502,Austin
9503,
9504,
9505,Austin
9506,
9507,
9508,
9509,Michigan
9510,
9511,Austin
9512,Blank
9513,Germany
9514,Unknown
9515,Unknown
9516,Sweden
9517,Blank
9518,England
9519,Blank
9520,Blank
9521,Georgia
9522,Austin
9523,Blank
9524,Austin
9525,Austin
9526,Blank
9527,Blank
9528,Austin
9529,Llano
9530,Blank
9531,Blank
9532,Blank
9533,Blank
9534,Blank
9535,Blank
9536,Germany
9537,Austin
9538,Blank
9539,Blank
9540,Unknown
9541,Austin
9542,Germany
9543,Austin
9544,"Houston, TX"
9545,Unknown
9546,Austin
9547,Mexico
9548,austin
9549,Unknown
9550,Unknown
9551,Unknown
9552,Blank
9553,Austin
9554,Unknown
9555,Unknown
9556,Mexico
9557,Germany
9558,Austin
9559,Blank
9560,Austin
9561,Unknown
9562,Unknown
9563,Unknown
9564,Austin
9565,Mexico
9566,Austin
9567,Ireland
9568,
9569,Unknown
9570,Austin
9571,Austin
9572,Unknown
9573,Unknown
9574,Unknown
9575,Unknown
9576,Unknown
9577,Tennessee
9578,Norway
9579,Austin
9580,Georgia
9581,Unknown
9582,Tennessee
9583,Manor
9584,Unknown
9585,Mexico
9586,Unknown
9587,Austin
9588,Italy
9589,Austin
9590,Texas
9591,Texas
9592,Unknown
9593,Austin
9594,Austin
9595,Unknown
9596,Austin
9597,Unknown
9598,Unknown
9599,Unknown
9600,Unknown
9601,Germany
9602,Unknown
9603,Rh---land (?)
9604,Texas
9605,Unknown
9606,Blank
9607,Austin
9608,Mexico
9609,Austin
9610,Unknown
9611,Unknown
9612,Unknown
9613,Unknown
9614,Unknown
9615,Unknown
9616,Unknown
9617,Austin
9618,Mexico
9619,Unknown
9620,Austin
9621,
9622,Unknown
9623,Unknown
9624,Unknown
9625,Unknown
9626,Mass.
9627,Unknown
9628,Austin
9629,Unknown
9630,Unknown
9631,Unknown
9632,Germany
